text,time,post_url,user_id,likes,comments,link,images,video,label
"عێراق هاتوچۆی نێوان سەرجەم شارەکان رادەگرێت


عێراق هاتوچۆی نێوان سەرجەم شارەکان رادەگرێت",2020-03-13 04:51:48,https://facebook.com/KNN.KRD/posts/3411093712251895,147415918619707.0,688,2,https://www.knnc.net/Details.aspx?jimare=27981,[],,0
راستەوخۆ.. رێوڕەسمی ئاڵوگۆڕی پۆستی بەڕێوەبەری گشتیی پۆلیسی هەرێمی کوردستان,2020-09-02 23:41:23,https://facebook.com/Rudaw.net/videos/322930415486751,363835820378894.0,3024,111,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_767824174113904_1803128211544158992_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=5HrbDn8VfpMAX_MG231&_nc_ht=scontent.fisu1-4.fna&oh=f3ea6d1af88f0d71f13fd2574f3d4b77&oe=606CB65D,0
"دەقی نوسراوەکە ببینە


دارایی عێراق: هەرێم ماوەی شەش ساڵە داهاتەکانی رادەستی حکومەت نەکردووە",2021-03-04 02:52:02,https://facebook.com/naliatv/posts/4221859917860044,152858888093521.0,4932,35,https://nrttv.com/News.aspx?id=41187&MapID=4,[],,0
لە هەواڵە ئابوورییەکان هۆکاری بەرزبوونەوەی نرخی نەوت بزانن,2021-03-09 10:00:11,https://facebook.com/Rudaw.net/videos/170748061390961,363835820378894.0,1785,125,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_799733657418624_1967591535402267457_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=4Y6a7H1lFg0AX9C665m&_nc_ht=scontent.fisu1-3.fna&oh=9c957ab0f52ae21b71bfcb5617110a8c&oe=606E3171,0
لە هەرێمی کوردستان کەرەنتینەی گشتی رادەگەیەنرێت؟,2021-02-20 01:18:56,https://facebook.com/kurdistan24.official/videos/479471049736830,1411743405755789.0,3147,182,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_3356355041135175_5159456474001757152_n.mp4?_nc_cat=106&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=cuGcY8uviOoAX-qF6Th&_nc_ht=scontent.fisu1-4.fna&oh=a9eebe95230caeb797b8bfbd1cab698b&oe=606DC49D,0
ماکرۆن گەیشتە بەغدا,2020-09-01 23:03:21,https://facebook.com/kurdistan24.official/videos/396298731360648,1411743405755789.0,4522,142,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_565193517792461_3863194660430506019_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=VEWdfenkDx0AX_7Qls8&_nc_ht=scontent.fisu1-4.fna&oh=8f5389d7f2981456c7ff0a98d75b13cf&oe=606DF070,0
بە هەزاران کەس لە عەنکاوە، چاوەڕوانی گەیشتنی پاپان,2021-03-07 03:35:27,https://facebook.com/kurdistan24.official/videos/871992506971920,1411743405755789.0,665,70,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_338852450869525_8824518558420704843_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=wjkCgAx5n6kAX_nwPua&_nc_ht=scontent.fisu1-3.fna&oh=82df7869338d162988483472289ef0b4&oe=606FB4B9,0
100 کۆمپانیا دەدرێنە دادگا,2021-02-10 23:10:38,https://facebook.com/kurdistan24.official/videos/921201978618731,1411743405755789.0,505,19,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_2924093127824056_787433946781215404_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZF90cmltbWVkIn0%3D&_nc_ohc=ja-dUfDQlwMAX975zn0&_nc_ht=scontent.fisu1-4.fna&oh=66757a82dfc059f6266066f95158b342&oe=606DF8B8,0
ئەمڕۆ پاپا فرانسیس دەگاتە عێراق,2021-03-04 23:00:04,https://facebook.com/Rudaw.net/videos/206522287888111,363835820378894.0,4035,527,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_762081934418933_6665108966264075768_n.mp4?_nc_cat=107&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=-r3pT77dxToAX-MhaXQ&_nc_ht=scontent.fisu1-3.fna&oh=f05f16f72bb5c850fa78c5eb77b310da&oe=606EC15A,0
"لە رانیە هاووڵاتییان پابەندی رێنماییەکانی خۆپارێزین
وێنەی ناوبازاڕی رانیە کە پێشتر هەفتەبازاڕی رانیە بوو لە رۆژانی هەینی جمەی دەهات لە هاووڵاتییان
شەماڵ کەریم وێنەکانی ناردووە",2020-03-13 01:53:29,https://facebook.com/kurdistan24.official/posts/2636592966604154,1411743405755789.0,3055,60,,"['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/89916005_2636566093273508_6381295639111663616_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=8024bb&_nc_ohc=dp94bK1iaH8AX9lEUNP&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=31c391cb0e535b41ff03afdca14b826e&oe=606E49A4', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/89617925_2636566129940171_7086239410361991168_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DyWMHbymOGoAX-F7DD-&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=51a0dd4bb3fada6d0013fd3394f86dc0&oe=606E1616', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/89787153_2636566243273493_1917788552196784128_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ioelNmTU1eYAX_KXoCP&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=bba81cb350febb5cad92b843b2fc0119&oe=606F4893', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/89760860_2636566296606821_5209975757329137664_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-iuY7JfG4sEAX-Mgx6B&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=ae36f4ff6a21ccab74b7f0dac33ad7a6&oe=606DF93C']",,0
"كاسبكارێك: سندوقەکان پارەی زیاتری کرد لە تەماتەکان

""بڕیاری حكومه‌تی عێراق بازاڕی داڕوخاندین""",2021-02-28 10:40:00,https://facebook.com/kurdistan24.official/videos/1469944709881075,1411743405755789.0,18500,97,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.1790-2/156031342_288287739300611_3515970650006206827_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=-OjH1Erj7NIAX-BO24p&_nc_ht=video.fisu1-4.fna&oh=10535670d9e83869aa31cedb57a3d636&oe=60491C1F,0
"تەندروستی سلێمانی رایگەیاند، سێ توشبووی کۆرۆنا چاکبوونەوە

راستەوخۆ.. پانۆرامای هەواڵەکانی ئێن ئاڕ تی",2020-03-15 12:00:33,https://facebook.com/naliatv/videos/806385053179496,152858888093521.0,9647,428,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_330555621710610_64673295352922809_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=-LJ3--tQgq8AX_GzLlC&_nc_ht=scontent.fisu1-3.fna&oh=e47a083894223e4908fa1a2934a8247c&oe=606E15A8,0
"وەزارەتى دارایى هەرێم لیژنەیەکى لێکۆڵینەوە لەبارەى کێشەکەى بانکى منارە پێکدەهێنێت

https://www.knnc.net/Details.aspx?jimare=32486",2020-09-17 07:35:09,https://facebook.com/KNN.KRD/posts/3961799253848002,147415918619707.0,950,20,https://www.knnc.net/Details.aspx?jimare=32486,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/119711887_3961798480514746_4206044438849808199_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=9NC-aHFgSkEAX9zP5EX&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=449a53beec038136023ddd20ce873887&oe=606E2870'],,0
"بۆ یەکەمجار لە ئەمەریکا بەشێوەیەکی جیاواز سزای مردن بەسەر ژنێکدا دەسەپێندرێت

لە ئەمەریکا بۆ یەکەمجار بەشێوەیەکی جیاواز سزای مردن بەسەر ژنێکدا دەسەپێندرێت، رۆژی (12)ی ئەم مانگەش سزاکەی دەچێتە بواری جێبەجێکردنەوە...

https://www.knnc.net/Details.aspx?jimare=34619",2021-01-03 09:22:28,https://facebook.com/KNN.KRD/posts/4284158558278735,147415918619707.0,498,5,https://www.knnc.net/Details.aspx?jimare=34619,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/135734515_4284158134945444_2603979112622123382_o.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OWlASgorliEAX8dgxNp&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=ff167c503b184ed4ed124cc43667686b&oe=606F4826'],,0
"سلێمانی هاوڵاتیان ڕولەچیای ئەزمەڕ وگۆیژەدەکەن

روماڵ بڕیار نامیق",2021-01-20 23:59:46,https://facebook.com/KNN.KRD/videos/749440985990166,147415918619707.0,2971,95,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_440216923893699_2024981240897549489_n.mp4?_nc_cat=108&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=x4_B_SBkyRMAX8lKZ0F&_nc_ht=scontent.fisu1-4.fna&oh=fc3f61f55d9cb9c693772757de0d3215&oe=606DA771,0
"مه‌سرور بارزانی، سه‌رۆكی حكومه‌تی هه‌رێمی كوردستان:
جه‌خت له‌ هه‌ڵوێستی نه‌گۆڕی هه‌رێمی كوردستان ده‌كه‌ینه‌وه‌، بۆ چارەسەرکردنی بنەڕەتی کێشە هەڵپەسێردراوەکانی نێوان هه‌ولێر و به‌غدا له‌سه‌ر بنه‌مای ده‌ستوور",2021-03-09 06:29:29,https://facebook.com/kurdistan24.official/posts/2980425568887557,1411743405755789.0,695,14,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/158652403_2980425535554227_5407454430159821149_o.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=1TTaSZBx-3AAX-fDyhZ&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=614726324d5e7078e8f47c79b13d0320&oe=606FE5D5'],,0
"
یەکێتی: ناکرێت لەسەر بیروڕا دەربڕین رۆژنامەڤان و چالاکڤانان حوکمی قورسیان بەسەردا بدرێت",2021-02-16 09:53:00,https://facebook.com/Rudaw.net/posts/4036348573127582,363835820378894.0,13319,635,https://www.rudaw.net/sorani/kurdistan/1602202131,[],,0
"بەرێوەبەرى نەخۆشخانەى (دکتۆر جەمال ئەحمەد رەشید) ى تایبەت بە منداڵان رونکردنەوە لە بارەى ئەو نەخۆشیە دەدات کە لەناو منداڵاندا بڵاوبوەتەوە و هۆکارەکەشى ئاشکرا دەکات.

زانیارى زیاتر لە (KNNC) بخوێنەرەوە...

https://www.knnc.net/Details.aspx?jimare=35638",2021-02-23 02:15:59,https://facebook.com/KNN.KRD/posts/4429574633737126,147415918619707.0,1443,34,https://www.knnc.net/Details.aspx?jimare=35638,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/153803053_4429572817070641_8440022863420360839_o.jpg?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=14i3mLLRXnEAX_H_JCg&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=15678783788b9dddaaf58eddd20c1b89&oe=606D0AC4'],,0
شەش تووشبووی کۆرۆنا لە هەولێر دۆخی تەندروستییان ناجێگیرە,2020-06-14 01:34:08,https://facebook.com/kurdistan24.official/videos/1242777376114053,1411743405755789.0,3003,293,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/121419831_790741091567891_187779563309135976_n.mp4?_nc_cat=111&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=NZZKajt2Vz0AX9MyO26&_nc_ht=scontent.fisu1-3.fna&oh=e7f1c3e9a40f375a697c36f7c04a9d9b&oe=606CD8BB,0
"بەشێکیان (6.000.000) شەش ملیۆن دیناریان وەردەگرت

https://www.knnc.net/Details.aspx?jimare=33124",2020-10-19 02:46:43,https://facebook.com/KNN.KRD/posts/4066601846701075,147415918619707.0,2195,122,https://www.knnc.net/Details.aspx?jimare=33124,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/122125407_4066600263367900_338260659821167317_o.jpg?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=YyBFwE7SN5wAX9mM2y6&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=e0aca95e3e695cafa2eac865fed47149&oe=606DC542'],,0
رێكاره‌كانی رووبه‌رووبوونه‌وه‌ی ڤایرۆسی كۆرۆنا له‌ سلێمانی,2020-03-15 01:06:32,https://facebook.com/kurdistan24.official/videos/245260276504945,1411743405755789.0,3279,68,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_749766509002686_6087811784494893073_n.mp4?_nc_cat=100&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=FZ11a5MnXrcAX8yNrAs&_nc_ht=scontent.fisu1-4.fna&oh=fd6bba762c5eb225945a6e361f9495ed&oe=606EA1AE,0
قه‌ده‌خه‌ی هاتووچۆ له‌ كه‌ركووك چووه‌ باری جیبه‌جێكردنه‌وه‌,2020-03-17 08:15:13,https://facebook.com/kurdistan24.official/videos/495512754439469,1411743405755789.0,5105,48,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_455997762213522_1951517668244272296_n.mp4?_nc_cat=110&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=T-MBXfhWiIEAX9bFreP&_nc_ht=scontent.fisu1-4.fna&oh=456e467be8f87de55ef66ae7038a08d7&oe=606ECD19,0
دادگایی دەستگیرکراوانی بادینان لەنێوان سەرۆکی ھەرێمی کوردستان و سەرۆکی حکومەتی ھەرێمدا,2021-02-19 09:38:10,https://facebook.com/naliatv/posts/4178595915519778,152858888093521.0,16742,705,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/151497938_4178588992187137_8750429691094797583_o.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=sorz1eSPMpYAX_a9XfE&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=9fc55b3635e22fa6037fa2e5d336157b&oe=606E27BF'],,0
"""به‌كارهێنانی ئامێره‌كانی (5G) له‌ناو فڕۆكه‌، مه‌ترسی له‌سه‌ر هه‌ڵه‌ خوێندنه‌وه‌ی پێوانه‌كردنی به‌رزایی له‌ ئاسمانه‌وه‌ هه‌یه‌""


هۆشداری له‌ به‌كارهێنانی نه‌وی پێنجه‌م (5G) ده‌درێت",2021-02-17 02:10:03,https://facebook.com/kurdistan24.official/posts/2963896840540430,1411743405755789.0,497,7,https://www.kurdistan24.net/ckb/story/201279-%D9%87%DB%86%D8%B4%D8%AF%D8%A7%D8%B1%DB%8C-%D9%84%D9%87%E2%80%8C-%D8%A8%D9%87%E2%80%8C%D9%83%D8%A7%D8%B1%D9%87%DB%8E%D9%86%D8%A7%D9%86%DB%8C-%D9%86%D9%87%E2%80%8C%D9%88%DB%8C-%D9%BE%DB%8E%D9%86%D8%AC%D9%87%E2%80%8C%D9%85-%285G%29-%D8%AF%D9%87%E2%80%8C%D8%AF%D8%B1%DB%8E%D8%AA,[],,0
"بۆ موچە حکومەت لە کۆبوونەوەیە بزانە چی لێ دێت؟

عەبدولستار مەجید میوانی ناڤینە زانیاری نوێ دەڵێت",2021-02-24 01:00:56,https://facebook.com/naliatv/videos/483732423013512,152858888093521.0,1750,139,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_793450137923466_8709023896509194565_n.mp4?_nc_cat=104&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=0FNG-H1xCn8AX8XK1pg&_nc_ht=scontent.fisu1-3.fna&oh=f641d8467d507d8585e9ce3dbad77377&oe=606E27CA,0
رەشەبایەکی بەهێز پارێزگای سلێمانی و چەند ناوچەیەکی دیکەی هەرێمی کوردستانی گرتووەتەوە. لە ناوچەکەی تۆ رەشەبا هەیە؟ زیانی هەبووە؟,2021-02-16 15:30:33,https://facebook.com/Rudaw.net/posts/4037003636395409,363835820378894.0,28084,2150,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/150701425_4037001923062247_8515640861777968911_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=N2XIzoEBS9cAX_7ddcF&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=415d6e7df933444659d7eb97ddaa4044&oe=606C9845'],,0
هەولێر.. لە رووداوێکی هاتووچۆدا دوو هاووڵاتی گیانیان لەدەستدا,2020-12-04 10:29:51,https://facebook.com/kurdistan24.official/videos/2770353669896994,1411743405755789.0,21755,897,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_2549304862044574_3321665676768123432_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=3QroERcL3J8AX9hqRfZ&_nc_ht=scontent.fisu1-3.fna&oh=201bb136e5c84d18d38f8b2f1a389d7e&oe=606D8206,0
"""دەسەڵاتی قوڵ"" نمونەی دۆخی هەرێمی کوردستان

دەستەواژەی ""دەسەڵاتی قوڵ"" مەبەست لێى سەرنج ڕاکێشانە بۆ بوونی کۆمەڵ و تاقمێک کە لەبەرچاو نین و لە ژێر کۆنترۆڵی لێپرسینەوەی فەرمی دەوڵەتدا نین، بەڵام بە شێوەیەکی پراکتیکی سیاسەتی ناوخۆیی و دەرەکی دەوڵەت دادەڕێژێن و خۆیان بە سەرپەرشتیار و پاسەوانی نەریتی نیشتمانی و یەکێتی دەوڵەت دەزانن و لە هەمان کاتدا لە ڕواڵەتی سیستەمی دیموکراتی و هەڵبژاردنی فەرمی دەرناکەون، بەڵام بەپێی ئەجێندای تایبەتی خۆیان بەردەوام ئاراستەی سیاسەتەکان دەکەن.

""دەسەڵاتی قوڵ"" کۆمەڵێک تایبەتمەندی هەیە و دیاردەکەی پێ دەناسرێنەوە، کە بریتین لە (بەرژەوەندی تایبەت، ناڕونی، نهێنی لە کاردکردن، نایاسایی)بوون.

ئەمە بەشێکە لە توێژینەوەیەکى ژورى توێژینەوەکانى بزوتنەوەى گۆڕان، بە ناونیشانى (""دەسەڵاتی قوڵ"" نمونەی دۆخی هەرێمی کوردستان) کە لەلایەن (هەڵمەت محەمەد شکور) ئامادەکراوە.

دەقى توێژینەوەکە لە (KNNC) بخوێنەرەوە...

https://www.knnc.net/Details.aspx?jimare=35380",2021-02-11 03:22:30,https://facebook.com/KNN.KRD/posts/4394889493872307,147415918619707.0,188,3,https://www.knnc.net/Details.aspx?jimare=35380,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/149121446_4394888607205729_8792649982401020905_o.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ecGxM0IpPSwAX-mBqyg&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=85c93db5fd850a65bb4cdb180911dac5&oe=60703953'],,0
"ئەندامانی خێزانە کوردەکەی بەغدا لە سلێمانی بەخاک سپێردران


ئەندامانی خێزانە کوردەکەی بەغدا لە سلێمانی بەخاک سپێردران",2020-09-17 01:59:42,https://facebook.com/KNN.KRD/posts/3960941843933743,147415918619707.0,1003,21,https://www.knnc.net/Details.aspx?jimare=32482,[],,0
"
ئەحمەد کانی: سەردانی رابردووی پارتی بۆلای لایەنە کوردییەکان هەنگاوی دیکەی بەدوادا دێت",2021-02-25 23:36:13,https://facebook.com/Rudaw.net/posts/4069967029765736,363835820378894.0,1383,15,https://www.rudaw.net/sorani/kurdistan/260220211,[],,0
"زانیاری لەسەر تاقیکردنەوەکانی کۆتایی ساڵ
روماڵ / بڕیار نامیق",2020-05-14 02:42:03,https://facebook.com/KNN.KRD/videos/266060301213915,147415918619707.0,1244,34,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_480250086472036_1220831024375201353_n.mp4?_nc_cat=105&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=azShvbMw0NgAX-7c-1F&_nc_ht=scontent.fisu1-3.fna&oh=389f65c3dc592392ea6e99c65bdd6238&oe=606FF310,0
"
دایکی وەکو سزادان کچەکەیی نارد بۆ زۆرانبازی؛ کوڕێکیشی بەزاند",2021-02-24 01:21:49,https://facebook.com/Rudaw.net/posts/4059938850768554,363835820378894.0,1351,16,https://www.rudaw.net/sorani/world/23022021,[],,0
"دارا حەسەن بە شیعرێک باسی باران بارین لە هەرێمی کوردستان دەکات

رەوشی کەشوهەوا لە رۆژانی داهاتوودا چی لێدێت؟",2021-03-02 01:30:15,https://facebook.com/Rudaw.net/videos/2964845517070724,363835820378894.0,9507,97,,[],https://video.fisu1-3.fna.fbcdn.net/v/t42.1790-2/10000000_1143581992758148_3174903141279400978_n.mp4?_nc_cat=101&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=MU5cqLA-gGEAX93SW-v&_nc_ht=video.fisu1-3.fna&oh=4e7efc274f5e00f69a522555daaa15f7&oe=60490E10,0
"لە پڕۆژەکەدا، پشکى هەرێمى کوردستان بە رێژەى (12.67%) دیاریکراوە.

https://www.knnc.net/Details.aspx?jimare=34731",2021-01-09 08:32:41,https://facebook.com/KNN.KRD/posts/4300254516669139,147415918619707.0,909,1,https://www.knnc.net/Details.aspx?jimare=34731,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/137306372_4300254423335815_3640369463553293583_o.jpg?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Dff36U9wpisAX8t-FmX&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=9c9588ecc80341dc61f5632441193c1a&oe=606DE35F'],,0
باڵیۆزی ئیتاڵیا لەکۆنگۆ بەمشێوەیه‌ تیرۆرکرا,2021-02-23 06:25:16,https://facebook.com/naliatv/videos/815410645677844,152858888093521.0,809,8,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.1790-2/152891173_180579970189475_7624080825814880106_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=uoMNc0e0zo8AX87Maye&_nc_ht=video.fisu1-4.fna&oh=715d2dc575221d2ab60375d6191e525e&oe=604923EA,0
بەپێی رێنماییەکانی حکومەتی هەرێمی کوردستان لەمەودوا دەبێت هەموو کەسێک لە دەرەوە ماسک ببەستێت,2021-02-22 06:27:24,https://facebook.com/Rudaw.net/posts/4053372088091897,363835820378894.0,27519,2973,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/153401739_4053368994758873_5674565641970788118_o.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=RWgJxhIwQ58AX8LYYzh&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=40c22191ba66efaa34388140caf358f6&oe=606F1A94'],,0
قۆناغی یەکەمی پارەی گەنمی جووتیاران گەیشتە هەرێمی کوردستان,2021-02-25 09:39:11,https://facebook.com/kurdistan24.official/videos/183098566586336,1411743405755789.0,1163,47,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_1149386162150493_4829519074942308904_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=h_dLDK2s14oAX-_UErR&_nc_ht=scontent.fisu1-4.fna&oh=0726d891464e73690eadc948f1ef906b&oe=606FA062,0
رێورەسمی بەخاکسپاردنی ئارام باڵەتەیی,2021-02-17 03:04:09,https://facebook.com/kurdistan24.official/videos/803715270180234,1411743405755789.0,5782,1199,,[],https://scontent.fisu1-3.fna.fbcdn.net/v/t66.36281-6/10000000_453640599112423_7645173698219958264_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=oV_5nFnLNUkAX-JLIQ3&_nc_ht=scontent.fisu1-3.fna&oh=32bb71655af99673b07f0a0a2b658609&oe=606D9C6D,0
"باڵیۆزخانەى ئەمەریکا لە بەغدا لە بارەى دۆسیەى زیندانیکراوانى بادینان هاتە دەنگ

https://www.knnc.net/Details.aspx?jimare=35550",2021-02-19 07:56:33,https://facebook.com/KNN.KRD/posts/4419490194745570,147415918619707.0,210,1,https://www.knnc.net/Details.aspx?jimare=35550,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/151430019_4419488958079027_2023791517092201063_o.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=cWfcVv-SOFMAX9AxzVj&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=3fad24c5dfa76d06e94ed0fc278a5e87&oe=607069A0'],,0
"رێنماییەکان لەناو بازاڕی سلێمانی جێبەجێ دەکرێت
تیمەکان ژێر پردەکەی سلێمانی بەسەر دەکەنەوە",2020-03-12 23:08:35,https://facebook.com/kurdistan24.official/videos/210084697005837,1411743405755789.0,8294,141,,[],https://scontent.fisu1-4.fna.fbcdn.net/v/t66.36281-6/10000000_898885667536343_9130771495728013299_n.mp4?_nc_cat=103&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6Im9lcF9zZCJ9&_nc_ohc=4UPC4HA_vyIAX9uvwaB&_nc_ht=scontent.fisu1-4.fna&oh=713e18da90cbf4dd47701ddd68cd8393&oe=606FB658,0
