text,time,post_url,user_id,likes,comments,link,images,video,label
سڵاو هاوڕێیان ڕیپۆرتی زۆریان لێم داوە تکایە یارمەتیم بدەن بەلایکو کۆمێنتەکانتان,2020-05-03 14:04:38,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3554626891221154,884171251600078.0,142,34,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/95379505_3554626764554500_7943335657953296384_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=nkPYPoRbiZMAX-PzPbq&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=a1129a9b311af7af14704c50ea1592cd&oe=607048EB'],,1
"قەناعەتان هەبێ لەخەوما عەلی حەمەساڵەح برۆی کەمال کەرکوکی هەڵدەگرت بەپەت🤣
یەک ناشرین ملی ئەهێناو ئەبرد ئەدو مارمێلەکەیە و ملی لەجێ چوە🤣",2020-07-01 13:32:08,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/269905334434094,102839087807387.0,42,2,,[],,1
یەسیەم دو دینار و روبعێ کەم😂,2021-02-28 09:56:26,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/445836000174359,102839087807387.0,53,7,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/155177037_445835980174361_1673191573815543758_o.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=E7O8DDlRTQwAX8kbOB3&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=be9a90b59e8e2f6d55b66b0239b843eb&oe=60707371'],,1
100 مەترێکەی سلێمانی...!,2021-01-29 09:52:36,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/427664425324850,102839087807387.0,24,1,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/144537296_427664405324852_597978068623976156_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=a4eLfJwPcxQAX-lgu1N&_nc_oc=AQkP9TIEwRtbg1s6u7DEgNVNUm9c9LEEOcMQpcsIznKGYqKGH04wQyHfyCOJDhef-Fo&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=45441f856f453e0932e364ee15944843&oe=60726C76'],,1
"سەیری چۆن گەریلا لوتی شکاندون✌️
خۆ پەکەکە یەکێتی و پارتی نییە",2021-02-11 11:11:03,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/435349114556381,102839087807387.0,27,0,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/148803896_435349081223051_1068648605964417522_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_ohc=IfHByvzuLv8AX-z3TJ6&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=79cf27b303236e967fb0e7035a699c04&oe=6071FDDE'],,1
"ڕیفراندۆمچیەکان
کە جاشسیغە پیتان دەڵێ بەهۆی ڕیفراندۆمەوە نیوەی کوردستانمان لەدەستدا، بڵێن بەڵێ، ئەگەر ببێتەوە هەر دەیکەینەوە، ئەگەر نیوەکەی تریش لەدەست بدەین.
ئەوە نەکەین مرۆڤایەتی و شکۆ و ئیرادەمان لەدەست دەدەین. ئەوانەمان نەما کوردستان بە دەستیشمانەوە بێت سوودی چیە؟ مەگەر ببینە سەگی پاسەوان وەک پەکەکە و یەکێتی بۆ ئەوەی وەک پارچە گۆشتێک، وەک سلێمانی، بۆ ئێرانی بپارێزین نەک بۆ خۆمان.

سەرکاو",2019-09-23 11:44:14,https://facebook.com/Kirkuk.Arama/posts/498368137376863,208907162989630.0,60,6,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70688894_498367917376885_1398216449910112256_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=110474&_nc_ohc=yHVq9JLTH3wAX8ZJrLy&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=70d6b88ef3cae9a6431e20fa42f2283a&oe=606E84F6'],,1
"پەندی پێشینان""بەئەپدەیتی نوێ😄
ئەوکەسە کەسە کەپلێکی بەسە😂

شاعیرێک تاگ بکە پسام😂😂😂😂",2018-01-20 04:17:33,https://facebook.com/komedy.raju/posts/1320694458034628,921360704634674.0,7,0,,[],,1
"سەرۆکی دەزگای دادی ئێران لە شوێنی کوشتنی قاسم سولەیمانی و ئەبومەھدی موھەندیس لەپێش چاوی ھەمووان و لە رێگەی دەزگاکانی راگەیاندنەوە لە پەخشی راستەوخۆدا، ھەرەشەی لە ئەمریکا دەکرد و گەنجانی عێراقی ھاندەدا بۆ ھێرش کردنە سەر بەرژەوەندیەکانی.

ئەمە ئەو عێراقەیە کەکەس ناتوانێت گرەو لەسەر سەقامگیر و کۆتایی ھاتنی ململانێی سیاسیەکانی بکات.",2021-02-08 11:10:53,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/4394275807256254,884171251600078.0,84,3,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/147911714_4394275737256261_4685217069391700602_o.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=1oJMpfIJitAAX9WPB0M&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=da9ed9c930ffcb5512211c9fad9a6389&oe=606DAF87'],,1
"سەرۆكی یەكێتی تۆپی پێی كوردستان لەسەر حوسێن هاتە دەنگ،
سەفین كانەبی لە پەرەی فەرمی خۆی لە تۆڕی كۆمەڵایەتی فەیسبوك نوسیویەتی..

هيچ دڵگران مەبه بەوەى بڕى 25000 بیست و پێنج هەزار ديناريان له تۆ وەرگرتووە لە چوونە ژوورەوەت بۆ نێو یاریگای سۆران لە یاری سۆران و دهوک، تا من مابم خۆم بە خزمەتکاری تۆ دەزانم حوسێن گیان، چونکە تۆ هەموو کات دڵی جەماوەری وەرزشی کوردستان خۆش و شیرین کردووە، بۆیە بڕیارمدا لەسەر ئەرکی خۆم قەرەبووت بکەمەوە و خەڵاتت بکەم بە بڕی 500000 پێنج سەد هەزار دینار بە شانازیەوە.",2020-02-22 04:54:18,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3377056622311516,884171251600078.0,75,3,,"['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/86842009_3377056392311539_2107532588062081024_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=110474&_nc_ohc=Q3sgmACDCWoAX-Wbty_&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=c1daa96ce5c10cc8fefea2f8c2c14bd8&oe=606F2307', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/87039900_3377056452311533_8560040691906904064_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=ctWnHyEgWXgAX9KEBzc&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=2d448a7c3e8b329f8aaead96488323f4&oe=6070464B', 'https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/85157934_3377056545644857_2626701113746784256_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=110474&_nc_ohc=jX_YJH_HBOMAX9r4JR3&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=b6fe8f7e28a0655220194363490b08e0&oe=60705EB5']",,1
"بەخوای وا بروات میدیای کوردی تەنیابۆ لایک کۆمینت

گانیش ئەدەن بە خەلک",2020-05-19 05:18:58,https://facebook.com/Hawal-Kurdstan-884171251600078/videos/1100223930338235,884171251600078.0,18,5,,[],https://video.fisu1-4.fna.fbcdn.net/v/t42.9040-2/97956370_859828717860898_914183866263011328_n.mp4?_nc_cat=109&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=csPJr_Zb0VoAX-rKXnJ&_nc_ht=video.fisu1-4.fna&oh=a52fc9293de9260093ce7d542834d41b&oe=60493786,1
"مەجموعەيە ميرولە🐜🐜
مردوون
لە پێكەنيناا...😂😂
چونكە سيسركێكيان گرتوە🦗
و لوتيان گرتوە لێی دەپرسن ناوت چیيە
ئەلێ سيسنك...😂😂😅

سپ خۆو بێتامی🐸😂",2018-03-26 06:18:44,https://facebook.com/komedy.raju/posts/1382811091822964,921360704634674.0,36,16,,[],,1
"لەسەر ئەركی دەرباز كۆسرەت رەسوڵ كارگەیەكی بەرهەمهێنانی ئۆكسجین بۆ چۆمان دابینكرا

هەتا ئەمرین ئەبێ چاومان لەدەستی ئەمانەبێت....
باشە ئەمە پارەی باوکێتی وا منەتمان بەسەرا ئەکەن؟!ها",2020-06-14 09:43:22,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/257373805687247,102839087807387.0,22,5,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/102860016_257373785687249_227819608038991765_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=mQJE1Dc_IgcAX89wqRz&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=d1a4eb584a067d7c449ca0bf3ca7974a&oe=607337EE'],,1
کاری سیخوری هەر لە ئیوە دەوەشیتەوە ؟,2020-03-21 03:02:12,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/3442407892443055,884171251600078.0,58,5,,"['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/90333135_3442407689109742_5601498142739529728_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=MPaiuV9OAKMAX8MJz-H&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=98f22cb1bd239ddd5318e01aa87e8916&oe=606F7216', 'https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/90435068_3442407815776396_154462700594790400_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=110474&_nc_ohc=HdqBdmDL4HYAX_txnD1&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=555246aac8dc1ba6177269fb09b4dabd&oe=607069BE']",,1
"تازەترین کلیپی كورشی عەزیزی ...
بەهاوکاری تیپی هەڵپەڕکێی پارێزگای سلێمانی😂",2020-12-05 11:05:32,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/392603405497619,102839087807387.0,113,39,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/129953141_392603382164288_3624249560553927235_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=1r6ehE3PFy4AX8OvrIP&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=386597972344f01e2e7cd7c64073198e&oe=60742A33'],,1
"ئەو پیاوە بەتەمەنە پەنای بۆمەسعود برد، بەڵام ئەو رادەستی میتی کرد

سەید شاهی مەردان عەلی کەلەتورکیا و باکور بەساری بەناوبانگە ، کەسایەتیەکی ئاینی دیاری شاری غازی عەنتابە و دەلین نوسەرو کەسایەتیەکی دیاری ئاینی نیو کوردانی باکوریشە موریدیشی زۆرە، کەسایەتیەکی زۆر کورد پەروەرە و دژی تورکە شوڤینیەکانە ، بۆیە تورکەکان دژی بوون ، تەقینەوەیەک لەئەستەنبول رودەدا ، هەلدەستن ئەو تومەتبار دەکەن ، سالێک زیاتر دەیخەنە زیندان . دوایی ئازاد دەکرێ و لەکاتی هاتنە دەرەوەی خوێندکار و کەسایەتیە ئاینەکانی چواردەوروبەری ئامۆژگاری دەکەن ، لە باکوری کوردستان نەمێنێ ، چونکە یان تیروری یان دەیگرنەوە، بۆیە دەلێن بڕۆ بۆهەریمی کوردستان پاریزراوتر دەبی . ئەویش سالی ٢٠١٤ بەخۆی وماڵ و مناڵی دیتە هەریمی کوردستان ، لەهەولێر نیشتەجی دەبیت دوای دووروژ ئاسایشی گشتی بێ هیچ هوکاریک دەستگیری دەکەن و سالێک ونیو زیاتر لەئاسایشی گشتی وماوەیەکیش لەژوری تاکەکەسی دەبی و ماڵ و منالەکەشی هەر لەهەمان روژی دەستگیرکردنەکەی ئەو کەسایەتیە دەیاننیرنەوە تورکیا . مام شاهی ، دوای ئاگادارکردنەوەی خزم و هاوریکانی بەڕیکخراوە جیهانیەکان سەرەنجام لەئاسایش و ژوری تاکەکەسی رزگاری دەبیت و دەهینریتە پۆلیسی هەولیر و دواتر محەتەی هەولیر ، بەلام ئەوەی لەوەش قیزەوەنتر و ناپاکترە ، ئەوکەسایەتیە کوردە کەئەردوگان زۆر رقی لێ دەبیتەوە داوا لەمەسعود بارزانی دەکا کەدەبیت رادەستی بکرێتەوە بۆیە شەوی 13لەسەر 14مانگی 2/2018 پۆلیسی هەولیر دەیبەنە بەغدا و رادەستی سەفارەتی تورکیای لەبەغدا دەکەن و دواتر دەنیردریتەوە تورکیا ولەتێڤیکانیش دەبیتە هەوال ، واتر لە تورکیا دوای تێپەرینی ١٧ مانگ لەریگای دادگاوە ئازاد دەکرێ . دەیان گوت زۆر جار دەلێت ئەگەر دەمزانی هەر لەسەرەتاوە نەدەجومە ئەوهەریمەی پەنام بۆبرد و بەو تەمەنەوە ٤ سال زیندان و سوکایەتیم پێکرا هەرلەتورکیا دەمامەوە . شایەنی باسە ئەو وینەیە هی کاتی زیندانیتی لەهەولیر واتا تەمەنی لەنێوان ٦٥ بۆ ٧٠ سال دەبێت کەئاوا ئازاردراوە وکەیسەکەشی لای دادوەر عەبدولباست بووە ئەوەی دەیەوێ بەدوایدا بچێ",2021-01-14 09:36:13,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/418695899555036,102839087807387.0,46,0,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/139523045_418695876221705_5628776326760573438_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&_nc_ohc=R-wkVrnhJHcAX9SLEOQ&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=f3ea5bd0696e6c6074709396641d70bd&oe=60731D9C'],,1
"لە ساڵیادی ڕیفراندۆم
ئەگەر دكتۆر نەجمەدین ببینیت چی پێ دەڵێی؟",2019-09-25 01:57:06,https://facebook.com/Kirkuk.Arama/posts/499246763955667,208907162989630.0,147,50,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70607161_499246503955693_3870813179298709504_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=8wEgFNwt3QAAX-VYKIT&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=4cecda7404877622baef343a792caae1&oe=606F5EEB'],,1
ئەمڕۆ پێنجشەممە 5/11/2020، شێخ تاهیر خوراسانی، پەرلەمانتاری پێشووتری كوردستان و باوكی مەلا مەزهەر خوراسانی، كۆچی دوایی كرد.,2020-11-04 23:57:38,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/4122858217731349,884171251600078.0,53,23,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/123842427_4122858181064686_4201970410565980997_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=KqNQUJpviGcAX9Y8lrq&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=0d97110511d258212b5c44110d89aeb6&oe=606E140E'],,1
"ئەوەی خێری بەم ژنە ساختە چییە کردوە پارەکەی لێ ون بوایە باشتر بو...
پێویستە ئەو ئاراسە موحاسەبە بکرێت..
باشە ئەم خەڵکە پرسیار ناکات ئەم هەتیوە لەئەڵمانیا قتوی بیرەی کۆئەکردەوە بەچی بو بەخاوەنی دو غەسل و وەنەوشەو ئەنجا هاتوە فشە فش دەکات؟!
ئەرە ئەم خەڵکە کەی عاقڵ دەبێت دەچێت پارە دەخاتە دەستی ساختە چییەکی وەکو ئاراسەوە...؟!",2020-08-31 10:05:22,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/315231089901518,102839087807387.0,25,1,,[],,1
"ئەوە کەسێ نییە ئەم نمەک بەحەرامانەی گۆڕان ڕابگرێت...؟!
دوایش ئەڵێن ئێمە دەسەڵاتمان نەبوە...",2020-05-16 12:35:27,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/236025041155457,102839087807387.0,57,9,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/98034741_236024741155487_3722634956455804928_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=YQ0ti6WxAsUAX_tW904&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=cff381fcb4c11eb0712ec1f46b583cc4&oe=6070F133'],,1
قون زلکردن لەزەمانی کۆرۆنادا🤣,2020-03-05 10:49:22,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/182382559853039,102839087807387.0,62,10,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/88056863_182382356519726_7227559347822264320_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=110474&_nc_ohc=ZYG9sAmhxrcAX_DpdLC&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=71d277f6b360da8c14a474eb03d487c8&oe=6073106F'],,1
باوکێک کوڕەکەی خۆی بە گولە بریندار دەکات، دواتر بە فیشەکێک کۆتایی بەژیانی خۆی دەهێنێت لە شاری سلێمانی ...,2018-07-27 23:00:44,https://facebook.com/Kirkuk.Arama/posts/292243571322655,208907162989630.0,127,1,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/37961285_292243551322657_5951876480915996672_o.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=UihAuTmP17UAX-sOUVZ&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=9a1a28e186011e99c0715b283f51486e&oe=606D2F88'],,1
"حسکم عەرز ئەکێڵم ...پیاز ئەچێنم

پێشمەرگایەتی لای ئەم سەرزلانەی کوردایەتی واتە نۆکەرایەتی!",2020-02-18 13:29:54,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/170780314346597,102839087807387.0,49,7,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/86393544_170779654346663_8457110559412715520_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=110474&_nc_ohc=1MDMGy_kXv8AX_ibBWk&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=9f953b696d6ad3e7351385134c6a3d3b&oe=6073F6C2'],,1
هاوكارو دەستكێشی داگیر كەران ڕێك مەبەستی بافڵ و ئارازە حۆل و لاهوورە,2018-10-17 08:04:32,https://facebook.com/Kirkuk.Arama/posts/336815340198811,208907162989630.0,59,6,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/44380807_336815160198829_8516174743508877312_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=110474&_nc_ohc=Ux428Lv_QW0AX_UIlD9&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=01497c00fdb416a7fb3cdf62a7cb1256&oe=606E08C2'],,1
"ئەو پەیجانەی ئەدمینی کچی هەیە ئەکتیڤان زۆر بەرزە کوڕ لایک و کۆمێنتی زۆریان بۆ ئەکات پەیجەکەی منیش ئەڵێی زەختی پیرەژنە ڕۆژێک بەرزەو ڕۆژێک نزمە لە داخی ئەو پەیجانە ئەبوا ئێستا منیش کچ وەک و کێچ تێی بدامایە و ئەکتیڤیشم بەرزبوایە ههههه
جەماعەت دارێ بەردێ ڕەسمێک شتێک دانێن لە کۆمێنت با هەڵسێت ئەکتیڤمان🤔☹

پۆستەکە بلاو بکەنەوە لای خۆتان",2018-03-17 09:02:10,https://facebook.com/komedy.raju/posts/1374250446012362,921360704634674.0,19,28,,[],,1
"باوکم بەزاتی خوا درۆ ئەکەی
باشە لەبەرچی داوای ئەوەیان کردوە🤣
ئەترسم بەهۆی مەسەلەی خەیارەکەوە بێت🤣",2020-05-05 15:45:59,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/228026775288617,102839087807387.0,61,12,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/96116532_228026241955337_1928734821811486720_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=qwZA-eYeabEAX8ta7fT&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=5c4a705c9b4463c5974719e1f1ada1b9&oe=60740046'],,1
"#سلێمانی
#بەپەلە ....
ئێستا لە سلێمانی بنەماڵەی کوسرەت ڕەسوڵ و خزمانی ئەوانەی لە سلێمانین ھەموویان ھاتنە ھەولێر و سێ فەوجیشیان لە سلێمانی کەوتونەتە حالەتی ئامادەباشی
وزعی ناوخویان زور خراپ تێکچوە ئەگەری پێکدادان ھەیە لەگەل دژەتیروری یەکێتی و لاهوردا",2018-06-06 15:08:19,https://facebook.com/Kirkuk.Arama/posts/253581458522200,208907162989630.0,398,51,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/34604323_253581448522201_3766303332063248384_o.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=BnRJ1tYxqogAX-PkTw3&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=d323535856ab2cc99a67d78caba1e8b5&oe=606E755C'],,1
"تکایە شۆفێران زۆر ئاگاداری خۆتان بن

بەهۆی بێ مووچەی و قەیرانی دارای دیاردەی دزی سەری هەڵداوەتەوە، شۆفێران ئاگادار دەکەین کاتێک شەوانە هاتووچۆ بە شوێنە چۆڵەکاندا دەکەن👇👇👇👇

ئەگەر هاتوو ئۆتۆمبێڵێک پەکی کەوتبوو داوات لێکرا سەیارەکەیان بۆ ڕابگری بە بیانوی هاوکاریکردنیان ڕێک بڕۆ و سەیارە ڕامەگرە.

ئەگەر هاتوو بەردی ورد یان منداڵ یان پارە لە پێشت هەبوو یان هەر شتێکی تر سەیارەت ڕامەگرە و ڕێک بڕۆ.

ئەگەر هاتوو هێلکەیان گرتە جامی پێشەوەت فڵچەی جامەکانت بەکار مەهێنە و ڕێک بڕۆ.

ئەگەر ئافرەتی جوان یان پیاوێکی بەساڵاچوو دەستی بۆ ڕاگرتی سەیارەکەت ڕامەگرە و ڕێک بڕۆ.

چونکە پێدەچێ هەر یەکێک لەمانە پلانێک بێت تا سەیارەکەت ڕابگری و هەرچی پێتە لێت بستێنن.

ئێوە لە پێناو خودا و هۆشیارکردنەوەی خەڵک شەیری بکە با بگاتە دەست هەموو خەڵکی.",2021-01-25 23:10:37,https://facebook.com/Hawal-Kurdstan-884171251600078/posts/4355587651125070,884171251600078.0,130,12,,['https://scontent.fisu1-4.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/142677216_4355587614458407_4890630221501955171_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=110474&_nc_ohc=kXvZEgXp_v8AX9z4uBP&_nc_ht=scontent.fisu1-4.fna&tp=14&oh=a1c8e8c47e5017398f7a2a2431c4751f&oe=606E330B'],,1
پیاوێک لە هەولێر دەکوژرێ.,2020-03-20 03:34:36,https://facebook.com/Hawal-Kurdstan-884171251600078/videos/243918466770304,884171251600078.0,127,1,,[],https://video.fisu1-3.fna.fbcdn.net/v/t42.9040-2/90146975_144434523577689_5114414152332345344_n.mp4?_nc_cat=102&ccb=1-3&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=RMPhqNRJgQ4AX8FGuSx&_nc_ht=video.fisu1-3.fna&oh=6807ee21c73b493382e95edd6bd57cfa&oe=60493D15,1
"معقول چییه‌..؟!

-پارتی، پێش یه‌کێتی، بڵاویکرده‌وه‌ که‌ جه‌لال تاڵه‌بانی مردووه‌!
-پارتی، پێش گۆڕان، بڵاویکرده‌وه‌ که‌ نه‌وشیروان مردووه‌!
-پارتی، پێش یه‌کێتی، بڵاویکرده‌وه‌ که‌ عادل موراد، مردووه‌!",2018-05-18 05:18:25,https://facebook.com/Kirkuk.Arama/posts/247644992449180,208907162989630.0,85,6,,['https://scontent.fisu1-3.fna.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/32893591_247644975782515_8689548666144292864_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=110474&_nc_ohc=sksudEGe7WYAX-dCa-h&_nc_ht=scontent.fisu1-3.fna&tp=14&oh=1ec287952867b3e996af4dd802d89f59&oe=606F0306'],,1
پارتی و یەکێتی و گۆڕان دو هەزار پەیج و میدیایان هەیە کەچی پەیجێک بەئێمە ڕەوا نابینن...,2020-08-09 10:16:11,https://facebook.com/%D8%AA%DB%95%D9%86%D8%B2%DB%8C-%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C-102839087807387/posts/298158531608774,102839087807387.0,33,0,,[],,1
